task_id,intent_name,generator,seed,candidate_role,supplied_atoms,pstar_atoms,intended_atoms,incidental_atoms,C_atom,atom_status,S_supplied,S_star,delta_S_miss,ESS,candidate_floor_hit,oracle_floor_hit,gap_lower_bound,information_status,missing_atoms,marginal_json,nested_floor_violation
direction+curvature+asymptote:basis:7,direction+curvature+asymptote,basis,7,supplied,asymptote_to_0_from_above|curvature_convex,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,1505.7316482436258,0,0,0,informationally_complete,direction_decreasing|lower_bound_0,"{""direction_decreasing"": 0.0, ""lower_bound_0"": 0.0}",0
direction+curvature+asymptote:basis:7,direction+curvature+asymptote,basis,7,supplied,asymptote_to_0_from_above|curvature_convex|direction_decreasing,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,1505.7316482436258,0,0,0,informationally_complete,lower_bound_0,"{""lower_bound_0"": 0.0}",0
direction+curvature+asymptote:basis:7,direction+curvature+asymptote,basis,7,oracle_envelope,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,1,atom_complete,1.3862943611198906,1.3862943611198906,0.0,1505.7316482436258,0,0,0,oracle_reference,,{},0
direction+curvature+asymptote:basis:8,direction+curvature+asymptote,basis,8,supplied,direction_decreasing,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,0.34384886908758094,1.3862943611198906,1.0424454920323096,2301.4828941015817,0,0,0,informationally_incomplete,asymptote_to_0_from_above|curvature_convex|lower_bound_0,"{""asymptote_to_0_from_above"": 1.0424454920323096, ""curvature_convex"": 0.8441411198186453, ""lower_bound_0"": 1.0407643016847763}",0
direction+curvature+asymptote:basis:8,direction+curvature+asymptote,basis,8,supplied,curvature_convex,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.088431609116266,1.3862943611198906,0.29786275200362455,2301.4828941015817,0,0,0,informationally_incomplete,asymptote_to_0_from_above|direction_decreasing|lower_bound_0,"{""asymptote_to_0_from_above"": 0.29786275200362455, ""direction_decreasing"": 0.09955837978996018, ""lower_bound_0"": 0.29786275200362455}",0
direction+curvature+asymptote:basis:8,direction+curvature+asymptote,basis,8,supplied,asymptote_to_0_from_above,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3862928531174141,1.3862943611198906,1.5080024764468902e-06,2301.4828941015817,0,0,0,informationally_complete,curvature_convex|direction_decreasing|lower_bound_0,"{""curvature_convex"": 1.5080024764468902e-06, ""direction_decreasing"": 1.5080024764468902e-06, ""lower_bound_0"": 0.0}",0
direction+curvature+asymptote:basis:8,direction+curvature+asymptote,basis,8,supplied,curvature_convex|direction_decreasing,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.1879899889062262,1.3862943611198906,0.19830437221366437,2301.4828941015817,0,0,0,informationally_incomplete,asymptote_to_0_from_above|lower_bound_0,"{""asymptote_to_0_from_above"": 0.19830437221366437, ""lower_bound_0"": 0.19830437221366437}",0
direction+curvature+asymptote:basis:8,direction+curvature+asymptote,basis,8,supplied,asymptote_to_0_from_above|direction_decreasing,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,2301.4828941015817,0,0,0,informationally_complete,curvature_convex|lower_bound_0,"{""curvature_convex"": 0.0, ""lower_bound_0"": 0.0}",0
direction+curvature+asymptote:basis:8,direction+curvature+asymptote,basis,8,supplied,asymptote_to_0_from_above|curvature_convex,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,2301.4828941015817,0,0,0,informationally_complete,direction_decreasing|lower_bound_0,"{""direction_decreasing"": 0.0, ""lower_bound_0"": 0.0}",0
direction+curvature+asymptote:basis:8,direction+curvature+asymptote,basis,8,supplied,asymptote_to_0_from_above|curvature_convex|direction_decreasing,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,2301.4828941015817,0,0,0,informationally_complete,lower_bound_0,"{""lower_bound_0"": 0.0}",0
direction+curvature+asymptote:basis:8,direction+curvature+asymptote,basis,8,oracle_envelope,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,1,atom_complete,1.3862943611198906,1.3862943611198906,0.0,2301.4828941015817,0,0,0,oracle_reference,,{},0
direction+curvature+asymptote:basis:9,direction+curvature+asymptote,basis,9,supplied,direction_decreasing,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,0.32795038597095927,1.3862943611198906,1.0583439751489312,2176.2927856007286,0,0,0,informationally_incomplete,asymptote_to_0_from_above|curvature_convex|lower_bound_0,"{""asymptote_to_0_from_above"": 1.0583439751489312, ""curvature_convex"": 0.8614277953443802, ""lower_bound_0"": 1.0583439751489312}",0
direction+curvature+asymptote:basis:9,direction+curvature+asymptote,basis,9,supplied,curvature_convex,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.1311397699949586,1.3862943611198906,0.255154591124932,2176.2927856007286,0,0,0,informationally_incomplete,asymptote_to_0_from_above|direction_decreasing|lower_bound_0,"{""asymptote_to_0_from_above"": 0.255154591124932, ""direction_decreasing"": 0.05823841132038088, ""lower_bound_0"": 0.255154591124932}",0
direction+curvature+asymptote:basis:9,direction+curvature+asymptote,basis,9,supplied,asymptote_to_0_from_above,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,2176.2927856007286,0,0,0,informationally_complete,curvature_convex|direction_decreasing|lower_bound_0,"{""curvature_convex"": 0.0, ""direction_decreasing"": 0.0, ""lower_bound_0"": 0.0}",0
direction+curvature+asymptote:basis:9,direction+curvature+asymptote,basis,9,supplied,curvature_convex|direction_decreasing,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.1893781813153395,1.3862943611198906,0.19691617980455112,2176.2927856007286,0,0,0,informationally_incomplete,asymptote_to_0_from_above|lower_bound_0,"{""asymptote_to_0_from_above"": 0.19691617980455112, ""lower_bound_0"": 0.19691617980455112}",0
direction+curvature+asymptote:basis:9,direction+curvature+asymptote,basis,9,supplied,asymptote_to_0_from_above|direction_decreasing,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,2176.2927856007286,0,0,0,informationally_complete,curvature_convex|lower_bound_0,"{""curvature_convex"": 0.0, ""lower_bound_0"": 0.0}",0
direction+curvature+asymptote:basis:9,direction+curvature+asymptote,basis,9,supplied,asymptote_to_0_from_above|curvature_convex,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,2176.2927856007286,0,0,0,informationally_complete,direction_decreasing|lower_bound_0,"{""direction_decreasing"": 0.0, ""lower_bound_0"": 0.0}",0
direction+curvature+asymptote:basis:9,direction+curvature+asymptote,basis,9,supplied,asymptote_to_0_from_above|curvature_convex|direction_decreasing,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,2176.2927856007286,0,0,0,informationally_complete,lower_bound_0,"{""lower_bound_0"": 0.0}",0
direction+curvature+asymptote:basis:9,direction+curvature+asymptote,basis,9,oracle_envelope,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,1,atom_complete,1.3862943611198906,1.3862943611198906,0.0,2176.2927856007286,0,0,0,oracle_reference,,{},0
direction+curvature+asymptote:basis:10,direction+curvature+asymptote,basis,10,supplied,direction_decreasing,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,0.2876820724517808,1.3862943611198906,1.0986122886681098,7.942779309941391,0,0,0,measurement_unresolved,asymptote_to_0_from_above|curvature_convex|lower_bound_0,"{""asymptote_to_0_from_above"": 1.0986122886681098, ""curvature_convex"": 1.0985512610599084, ""lower_bound_0"": 1.0986122886681098}",0
direction+curvature+asymptote:basis:10,direction+curvature+asymptote,basis,10,supplied,curvature_convex,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3862333335116892,1.3862943611198906,6.102760820136943e-05,7.942779309941391,0,0,0,measurement_unresolved,asymptote_to_0_from_above|direction_decreasing|lower_bound_0,"{""asymptote_to_0_from_above"": 6.102760820136943e-05, ""direction_decreasing"": 0.0, ""lower_bound_0"": 6.102760820136943e-05}",0
direction+curvature+asymptote:basis:10,direction+curvature+asymptote,basis,10,supplied,asymptote_to_0_from_above,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,7.942779309941391,0,0,0,measurement_unresolved,curvature_convex|direction_decreasing|lower_bound_0,"{""curvature_convex"": 0.0, ""direction_decreasing"": 0.0, ""lower_bound_0"": 0.0}",0
direction+curvature+asymptote:basis:10,direction+curvature+asymptote,basis,10,supplied,curvature_convex|direction_decreasing,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3862333335116892,1.3862943611198906,6.102760820136943e-05,7.942779309941391,0,0,0,measurement_unresolved,asymptote_to_0_from_above|lower_bound_0,"{""asymptote_to_0_from_above"": 6.102760820136943e-05, ""lower_bound_0"": 6.102760820136943e-05}",0
direction+curvature+asymptote:basis:10,direction+curvature+asymptote,basis,10,supplied,asymptote_to_0_from_above|direction_decreasing,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,7.942779309941391,0,0,0,measurement_unresolved,curvature_convex|lower_bound_0,"{""curvature_convex"": 0.0, ""lower_bound_0"": 0.0}",0
direction+curvature+asymptote:basis:10,direction+curvature+asymptote,basis,10,supplied,asymptote_to_0_from_above|curvature_convex,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,7.942779309941391,0,0,0,measurement_unresolved,direction_decreasing|lower_bound_0,"{""direction_decreasing"": 0.0, ""lower_bound_0"": 0.0}",0
direction+curvature+asymptote:basis:10,direction+curvature+asymptote,basis,10,supplied,asymptote_to_0_from_above|curvature_convex|direction_decreasing,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,7.942779309941391,0,0,0,measurement_unresolved,lower_bound_0,"{""lower_bound_0"": 0.0}",0
direction+curvature+asymptote:basis:10,direction+curvature+asymptote,basis,10,oracle_envelope,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,1,atom_complete,1.3862943611198906,1.3862943611198906,0.0,7.942779309941391,0,0,0,oracle_reference,,{},0
direction+curvature+asymptote:basis:11,direction+curvature+asymptote,basis,11,supplied,direction_decreasing,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,0.5118544372839642,1.3713920770659822,0.859537639782018,1977.7029032660187,0,0,0,informationally_incomplete,asymptote_to_0_from_above|curvature_convex|lower_bound_0,"{""asymptote_to_0_from_above"": 0.8224147641467501, ""curvature_convex"": 0.7440071255457803, ""lower_bound_0"": 0.7613047941019986}",0
direction+curvature+asymptote:basis:11,direction+curvature+asymptote,basis,11,supplied,curvature_convex,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.0329324285841421,1.3713920770659822,0.33845964848184007,1977.7029032660187,0,0,0,informationally_incomplete,asymptote_to_0_from_above|direction_decreasing|lower_bound_0,"{""asymptote_to_0_from_above"": 0.27554992057397665, ""direction_decreasing"": 0.22292913424560235, ""lower_bound_0"": 0.21979935849973242}",0
direction+curvature+asymptote:basis:11,direction+curvature+asymptote,basis,11,supplied,asymptote_to_0_from_above,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.1986229244221638,1.3713920770659822,0.17276915264381842,1977.7029032660187,0,0,0,informationally_incomplete,curvature_convex|direction_decreasing|lower_bound_0,"{""curvature_convex"": 0.109859424735955, ""direction_decreasing"": 0.13564627700855048, ""lower_bound_0"": 0.0}",0
direction+curvature+asymptote:basis:11,direction+curvature+asymptote,basis,11,supplied,curvature_convex|direction_decreasing,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.2558615628297445,1.3713920770659822,0.11553051423623772,1977.7029032660187,0,0,0,informationally_incomplete,asymptote_to_0_from_above|lower_bound_0,"{""asymptote_to_0_from_above"": 0.11553051423623772, ""lower_bound_0"": 0.11553051423623772}",0
direction+curvature+asymptote:basis:11,direction+curvature+asymptote,basis,11,supplied,asymptote_to_0_from_above|direction_decreasing,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3342692014307143,1.3713920770659822,0.03712287563526795,1977.7029032660187,0,0,0,informationally_complete,curvature_convex|lower_bound_0,"{""curvature_convex"": 0.03712287563526795, ""lower_bound_0"": 0.0}",0
direction+curvature+asymptote:basis:11,direction+curvature+asymptote,basis,11,supplied,asymptote_to_0_from_above|curvature_convex,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3084823491581188,1.3713920770659822,0.06290972790786342,1977.7029032660187,0,0,0,informationally_complete,direction_decreasing|lower_bound_0,"{""direction_decreasing"": 0.06290972790786342, ""lower_bound_0"": 0.0}",0
direction+curvature+asymptote:basis:11,direction+curvature+asymptote,basis,11,supplied,asymptote_to_0_from_above|curvature_convex|direction_decreasing,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3713920770659822,1.3713920770659822,0.0,1977.7029032660187,0,0,0,informationally_complete,lower_bound_0,"{""lower_bound_0"": 0.0}",0
direction+curvature+asymptote:basis:11,direction+curvature+asymptote,basis,11,oracle_envelope,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,1,atom_complete,1.3713920770659822,1.3713920770659822,0.0,1977.7029032660187,0,0,0,oracle_reference,,{},0
direction+curvature+asymptote:basis:12,direction+curvature+asymptote,basis,12,supplied,direction_decreasing,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,0.2894863708953374,1.3862943611198906,1.096807990224553,630.3482456758502,0,0,0,informationally_incomplete,asymptote_to_0_from_above|curvature_convex|lower_bound_0,"{""asymptote_to_0_from_above"": 1.096807990224553, ""curvature_convex"": 1.0268560965086997, ""lower_bound_0"": 1.096807990224553}",0
direction+curvature+asymptote:basis:12,direction+curvature+asymptote,basis,12,supplied,curvature_convex,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3152384080892847,1.3862943611198906,0.07105595303060586,630.3482456758502,0,0,0,informationally_complete,asymptote_to_0_from_above|direction_decreasing|lower_bound_0,"{""asymptote_to_0_from_above"": 0.07105595303060586, ""direction_decreasing"": 0.001104059314752437, ""lower_bound_0"": 0.07105595303060586}",0
direction+curvature+asymptote:basis:12,direction+curvature+asymptote,basis,12,supplied,asymptote_to_0_from_above,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,630.3482456758502,0,0,0,informationally_complete,curvature_convex|direction_decreasing|lower_bound_0,"{""curvature_convex"": 0.0, ""direction_decreasing"": 0.0, ""lower_bound_0"": 0.0}",0
direction+curvature+asymptote:basis:12,direction+curvature+asymptote,basis,12,supplied,curvature_convex|direction_decreasing,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3163424674040372,1.3862943611198906,0.06995189371585342,630.3482456758502,0,0,0,informationally_complete,asymptote_to_0_from_above|lower_bound_0,"{""asymptote_to_0_from_above"": 0.06995189371585342, ""lower_bound_0"": 0.06995189371585342}",0
direction+curvature+asymptote:basis:12,direction+curvature+asymptote,basis,12,supplied,asymptote_to_0_from_above|direction_decreasing,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,630.3482456758502,0,0,0,informationally_complete,curvature_convex|lower_bound_0,"{""curvature_convex"": 0.0, ""lower_bound_0"": 0.0}",0
direction+curvature+asymptote:basis:12,direction+curvature+asymptote,basis,12,supplied,asymptote_to_0_from_above|curvature_convex,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,630.3482456758502,0,0,0,informationally_complete,direction_decreasing|lower_bound_0,"{""direction_decreasing"": 0.0, ""lower_bound_0"": 0.0}",0
direction+curvature+asymptote:basis:12,direction+curvature+asymptote,basis,12,supplied,asymptote_to_0_from_above|curvature_convex|direction_decreasing,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,630.3482456758502,0,0,0,informationally_complete,lower_bound_0,"{""lower_bound_0"": 0.0}",0
direction+curvature+asymptote:basis:12,direction+curvature+asymptote,basis,12,oracle_envelope,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,1,atom_complete,1.3862943611198906,1.3862943611198906,0.0,630.3482456758502,0,0,0,oracle_reference,,{},0
direction+curvature+asymptote:basis:13,direction+curvature+asymptote,basis,13,supplied,direction_decreasing,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,0.28768215116272966,1.3862943611198906,1.098612209957161,89.04251055348189,0,0,0,measurement_unresolved,asymptote_to_0_from_above|curvature_convex|lower_bound_0,"{""asymptote_to_0_from_above"": 1.098612209957161, ""curvature_convex"": 1.0894792588550788, ""lower_bound_0"": 1.098612209957161}",0
direction+curvature+asymptote:basis:13,direction+curvature+asymptote,basis,13,supplied,curvature_convex,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3771611760317704,1.3862943611198906,0.009133185088120221,89.04251055348189,0,0,0,measurement_unresolved,asymptote_to_0_from_above|direction_decreasing|lower_bound_0,"{""asymptote_to_0_from_above"": 0.009133185088120221, ""direction_decreasing"": 2.339860381006531e-07, ""lower_bound_0"": 0.009133185088120221}",0
direction+curvature+asymptote:basis:13,direction+curvature+asymptote,basis,13,supplied,asymptote_to_0_from_above,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,89.04251055348189,0,0,0,measurement_unresolved,curvature_convex|direction_decreasing|lower_bound_0,"{""curvature_convex"": 0.0, ""direction_decreasing"": 0.0, ""lower_bound_0"": 0.0}",0
direction+curvature+asymptote:basis:13,direction+curvature+asymptote,basis,13,supplied,curvature_convex|direction_decreasing,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3771614100178085,1.3862943611198906,0.00913295110208212,89.04251055348189,0,0,0,measurement_unresolved,asymptote_to_0_from_above|lower_bound_0,"{""asymptote_to_0_from_above"": 0.00913295110208212, ""lower_bound_0"": 0.00913295110208212}",0
direction+curvature+asymptote:basis:13,direction+curvature+asymptote,basis,13,supplied,asymptote_to_0_from_above|direction_decreasing,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,89.04251055348189,0,0,0,measurement_unresolved,curvature_convex|lower_bound_0,"{""curvature_convex"": 0.0, ""lower_bound_0"": 0.0}",0
direction+curvature+asymptote:basis:13,direction+curvature+asymptote,basis,13,supplied,asymptote_to_0_from_above|curvature_convex,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,89.04251055348189,0,0,0,measurement_unresolved,direction_decreasing|lower_bound_0,"{""direction_decreasing"": 0.0, ""lower_bound_0"": 0.0}",0
direction+curvature+asymptote:basis:13,direction+curvature+asymptote,basis,13,supplied,asymptote_to_0_from_above|curvature_convex|direction_decreasing,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,89.04251055348189,0,0,0,measurement_unresolved,lower_bound_0,"{""lower_bound_0"": 0.0}",0
direction+curvature+asymptote:basis:13,direction+curvature+asymptote,basis,13,oracle_envelope,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,1,atom_complete,1.3862943611198906,1.3862943611198906,0.0,89.04251055348189,0,0,0,oracle_reference,,{},0
direction+curvature+asymptote:basis:14,direction+curvature+asymptote,basis,14,supplied,direction_decreasing,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,0.8178445280297003,1.345745602579778,0.5279010745500777,1398.4852395861565,0,0,0,informationally_incomplete,asymptote_to_0_from_above|curvature_convex|lower_bound_0,"{""asymptote_to_0_from_above"": 0.4592548896846046, ""curvature_convex"": 0.5023626793661772, ""lower_bound_0"": 0.2651113803342823}",0
direction+curvature+asymptote:basis:14,direction+curvature+asymptote,basis,14,supplied,curvature_convex,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.0318499801873628,1.345745602579778,0.3138956223924152,1398.4852395861565,0,0,0,informationally_incomplete,asymptote_to_0_from_above|direction_decreasing|lower_bound_0,"{""asymptote_to_0_from_above"": 0.24430130052304655, ""direction_decreasing"": 0.28835722720851464, ""lower_bound_0"": 0.039280444672907366}",0
direction+curvature+asymptote:basis:14,direction+curvature+asymptote,basis,14,supplied,asymptote_to_0_from_above,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.025090627896286,1.345745602579778,0.32065497468349213,1398.4852395861565,0,0,0,informationally_incomplete,curvature_convex|direction_decreasing|lower_bound_0,"{""curvature_convex"": 0.2510606528141235, ""direction_decreasing"": 0.252008789818019, ""lower_bound_0"": 0.0}",0
direction+curvature+asymptote:basis:14,direction+curvature+asymptote,basis,14,supplied,curvature_convex|direction_decreasing,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.3202072073958775,1.345745602579778,0.025538395183900553,1398.4852395861565,0,0,0,informationally_complete,asymptote_to_0_from_above|lower_bound_0,"{""asymptote_to_0_from_above"": 0.025538395183900553, ""lower_bound_0"": 0.025521494590045712}",0
direction+curvature+asymptote:basis:14,direction+curvature+asymptote,basis,14,supplied,asymptote_to_0_from_above|direction_decreasing,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|curvature_convex|asymptote_to_0_from_above,lower_bound_0,0,atom_incomplete,1.277099417714305,1.345745602579778,0.06864618486547314,1398.4852395861565,0,0,0,informationally_complete,curvature_convex|lower_bound_0,"{""curvature_convex"": 0.06864618486547314, ""lower_bound_0"": 0.0}",0
